action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
buy,1,50971.5,long,0.19599187781407257,10000.0,100,10.0,2021-12-07 19:00:00,9990.0,0.19599187781407257,0
sell,1,18615.32,long,0.19599187781407257,10000.0,100,3.6421036265363984,2022-06-19 08:00:00,3638.4615229098617,0.0,0
