action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
buy,36,7081.92,long,0.21779846491560734,1543.9752799350729,100,1.543975279935073,2020-04-20 11:00:00,1542.4313046551379,0.21779846491560734,0.0
sell,36,6974.52,long,0.21779846491560734,1543.9752799350729,100,1.5190163345530998,2020-04-22 13:00:00,1517.4973182185468,0.0,0.0
sell,37,6974.52,short,0.21757731259191265,1517.4973182185468,100,0.00021757731259191266,2020-04-22 13:00:00,1517.4973182185468,0.0,0.21757731259191265
buy,37,9540.89,short,0.21757731259191265,1517.4973182185468,100,0.9591134305020401,2020-05-10 00:00:00,958.154317071538,0.0,0.0
buy,38,9540.89,long,0.10032566801990868,958.154317071538,100,0.958154317071538,2020-05-10 00:00:00,957.1961627544665,0.10032566801990868,0.0
sell,38,9093.83,long,0.10032566801990868,958.154317071538,100,0.9122996731198516,2020-05-13 15:00:00,911.3873734467318,0.0,0.0
sell,39,9093.83,short,0.10022041026132353,911.3873734467318,100,0.00010022041026132353,2020-05-13 15:00:00,911.3873734467318,0.0,0.10022041026132353
buy,39,9771.21,short,0.10022041026132353,911.3873734467318,100,0.8435000719439165,2020-05-20 15:00:00,842.6565718719726,0.0,0.0
buy,40,9771.21,long,0.08615247398224996,842.6565718719726,100,0.8426565718719726,2020-05-20 15:00:00,841.8139153001006,0.08615247398224996,0.0
sell,40,8928.3,long,0.08615247398224996,842.6565718719726,100,0.7691224419824045,2020-05-27 10:00:00,768.3533195404221,0.0,0.0
sell,41,8928.3,short,0.08605818795744119,768.3533195404221,100,8.605818795744119e-05,2020-05-27 10:00:00,768.3533195404221,0.0,0.08605818795744119
buy,41,9583.03,short,0.08605818795744119,768.3533195404221,100,0.7120084421390466,2020-06-02 15:00:00,711.2964336969076,0.0,0.0
buy,42,9583.03,long,0.07415036134325058,711.2964336969076,100,0.7112964336969075,2020-06-02 15:00:00,710.5851372632106,0.07415036134325058,0.0
sell,42,9853.09,long,0.07415036134325058,711.2964336969076,100,0.730630228939245,2020-06-10 20:00:00,729.8995987103057,0.0,0.0
sell,43,9853.09,short,0.07407824334399724,729.8995987103057,100,7.407824334399723e-05,2020-06-10 20:00:00,729.8995987103057,0.0,0.07407824334399724
buy,43,9708.02,short,0.07407824334399724,729.8995987103057,100,0.7406461294722193,2020-06-11 13:00:00,739.9054833427471,0.0,0.0
buy,44,9708.02,long,0.07613968428777487,739.9054833427471,100,0.7399054833427471,2020-06-11 13:00:00,739.1655778594043,0.07613968428777487,0.0
sell,44,9454.39,long,0.07613968428777487,739.9054833427471,100,0.7198349390947312,2020-06-22 12:00:00,719.1151041556363,0.0,0.0
sell,45,9454.39,short,0.0760615020276968,719.1151041556363,100,7.606150202769681e-05,2020-06-22 12:00:00,719.1151041556363,0.0,0.0760615020276968
buy,45,9518.23,short,0.0760615020276968,719.1151041556363,100,0.7142593378661882,2020-06-24 10:00:00,713.5450785283219,0.0,0.0
buy,46,9518.23,long,0.07489118601355438,713.5450785283219,100,0.7135450785283219,2020-06-24 10:00:00,712.8315334497936,0.07489118601355438,0.0
sell,46,9222.01,long,0.07489118601355438,713.5450785283219,100,0.690625059855264,2020-07-01 15:00:00,689.9344347954087,0.0,0.0
sell,47,9222.01,short,0.0748138892492427,689.9344347954087,100,7.48138892492427e-05,2020-07-01 15:00:00,689.9344347954087,0.0,0.0748138892492427
buy,47,9194.63,short,0.0748138892492427,689.9344347954087,100,0.691982839083053,2020-07-02 15:00:00,691.29085624397,0.0,0.0
buy,48,9194.63,long,0.07510901095397271,691.29085624397,100,0.69129085624397,2020-07-02 15:00:00,690.599565387726,0.07510901095397271,0.0
sell,48,9075.88,long,0.07510901095397271,691.29085624397,100,0.6816714422137679,2020-07-04 17:00:00,680.989770771554,0.0,0.0
sell,49,9075.88,short,0.0750329192069038,680.989770771554,100,7.50329192069038e-05,2020-07-04 17:00:00,680.989770771554,0.0,0.0750329192069038
buy,49,9301.8,short,0.0750329192069038,680.989770771554,100,0.6640383336643304,2020-07-09 15:00:00,663.3742953306661,0.0,0.0
buy,50,9301.8,long,0.07124544937918849,663.3742953306661,100,0.663374295330666,2020-07-09 15:00:00,662.7109210353354,0.07124544937918849,0.0
sell,50,9197.4,long,0.07124544937918849,663.3742953306661,100,0.6552654506497627,2020-07-19 23:00:00,654.610185199113,0.0,0.0
sell,51,9197.4,short,0.07117339522029192,654.610185199113,100,7.117339522029192e-05,2020-07-19 23:00:00,654.610185199113,0.0,0.07117339522029192
buy,51,11549.72,short,0.07117339522029192,654.610185199113,100,0.4871875841545159,2020-08-07 18:00:00,486.70039657036136,0.0,0.0
buy,52,11549.72,long,0.042097444455258745,486.70039657036136,100,0.48670039657036135,2020-08-07 18:00:00,486.213696173791,0.042097444455258745,0.0
sell,52,11865.86,long,0.042097444455258745,486.70039657036136,100,0.4995357042719747,2020-08-10 02:00:00,499.0361685677027,0.0,0.0
