action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
buy,1,27900.46,long,0.3580586126536982,10000.0,100,10.0,2023-08-17 16:00:00,9990.0,0.3580586126536982,0
sell,1,26584.81,long,0.3580586126536982,10000.0,100,9.51844863489706,2023-09-21 22:00:00,9508.930186262163,0.0,0
